,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2022-07-13,0.009390343809954182,0.0005165561345470424,0.019401924496849077,0.019401924496849077,0.017165582440974218
2022-07-14,0.0008493974357440823,0.01024633153932547,-0.002018214783159286,-0.002018214783159286,0.00019190638938321625
2022-07-15,0.042841261881039094,0.008059573314805946,0.036804277099230634,0.036804277099230634,0.03629860889301111
2022-07-18,0.009557308831252498,-0.001976300099925165,0.023000955777460797,0.023000955777460797,0.025853387058353966
2022-07-19,0.009799294351923393,-0.002647413354058936,0.022256388162723857,0.022256388162723857,0.02298191182825704
2022-07-20,-0.05732328692768385,-0.024606181631089685,-0.03049879332947536,-0.03049879332947536,-0.03200535622518951
2022-07-21,-0.00361438275955539,0.005431952659117167,-0.010550244395307638,-0.010550244395307638,-0.011065595053671164
2022-07-22,-0.053253606265046716,-0.009294937526896807,-0.03150356630841549,-0.03150356630841549,-0.035338423299221836
2022-07-25,0.03323477188888713,-0.02189752716640636,0.06207399331451633,0.06207399331451633,0.06059094122803404
2022-07-26,0.02754056041842834,0.007855724760034155,0.0048547834880968066,0.0048547834880968066,0.007974732484834914
2022-07-27,0.008953418705815452,-0.024948175576047338,0.032597396724472975,0.032597396724472975,0.026529443259585218
2022-07-28,0.00421681168335375,0.006470403625731037,-0.0006028203798741832,-0.0006028203798741832,-0.00031158370740194343
2022-07-29,0.0016257415456535362,0.004956629577361704,-0.0014466331558879361,-0.0014466331558879361,-0.002498698532235124
2022-08-01,0.053748635934115496,0.012456109359644751,0.03255338007978725,0.03255338007978725,0.03193477997020303
2022-08-02,0.010485826787435482,0.0027314019669746896,0.008085084803029274,0.008085084803029274,0.008571929155358666
2022-08-03,-0.020285019901841395,0.023008993460874705,-0.009234761936774447,-0.017264919369584946,-0.011678559870120883
2022-08-04,0.018790044141387074,0.005485305044253708,-0.011261837559408553,-0.00853594161479595,-0.00996794650661162
2022-08-05,-0.00671189075853995,-0.007387503217988921,-0.012132639330337416,-0.011989782187480274,-0.011241177844735092
2022-08-08,0.05817105379089116,0.009132618012062554,0.03810021949794251,0.03833775394450914,0.037378240585443756
2022-08-09,-0.008184506000626701,-0.0008917585960621635,-0.010566316878522402,-0.010423459735665259,-0.012857088867481811
2022-08-10,0.041748969431937843,0.012355800698062136,0.02707280458088742,0.02707280458088742,0.024988416804280194
2022-08-11,0.0022873722863768773,-0.0025230612674913546,0.008967992354424073,0.008967992354424073,0.005746135940764334
2022-08-12,-0.009039171184819117,-0.004057672838730764,-0.002893247403638404,-0.002893247403638404,-0.0037413189029146233
2022-08-15,-0.028814932970442686,-0.018799852358218516,-0.013279758797690184,-0.013279758797690184,-0.014833781082949162
2022-08-16,0.00418601800078522,0.0032389044438390084,0.0027785681599332697,0.0027785681599332697,0.001097091611326395
2022-08-17,-0.024631783977885235,-0.00476494703070246,-0.02717873416900074,-0.02717873416900074,-0.026911046646085963
2022-08-18,-0.025339149433140307,-0.0011549074463121367,-0.03023222433504289,-0.03023222433504289,-0.03185315948933085
2022-08-19,0.002002506326521548,0.002015789741764307,0.0017458767074295073,0.0017458767074295073,0.001824390183090292
2022-08-22,-0.002493089495378963,-0.002143492265998525,0.002456814375531326,0.002456814375531326,0.0006387027356799549
2022-08-23,0.010095498244605872,-0.01551374098106506,0.02122019670254116,0.02122019670254116,0.02168310560473803
2022-08-24,-0.03858716825337538,-0.0009439613465602177,-0.04837907993972198,-0.04837907993972198,-0.04509677429939232
2022-08-25,-0.01066828458927549,0.0015110149292442143,-0.013678725658526616,-0.013678725658526616,-0.015433939692898519
2022-08-26,-0.016305374230805247,0.0023846532864306717,-0.013582920699606742,-0.013582920699606742,-0.012424371811315713
2022-08-29,-0.006704387946630529,0.008737297995563997,-0.004737887167999451,-0.004737887167999451,-0.00039353587760407424
2022-08-30,-0.004092121992513187,0.03628040992496423,-0.004738829370895505,-0.004738829370895505,-0.000580371772812529
2022-08-31,-0.016666652595517917,0.006406168550628699,-0.01804113721032942,-0.01804113721032942,-0.016954672528135508
2022-09-01,-0.010973921841508694,-0.0011655021124231109,-0.00695288059870385,-0.00695288059870385,-0.006550333196141125
2022-09-02,0.019111643273301837,-0.00034157836600229264,0.02058369626124956,0.02058369626124956,0.02024994502171351
