,0
2019-05-23,-0.474341649025257
2019-05-24,0.28867513459481287
2019-05-28,0.15811388300841894
2019-05-29,-0.40089186286863665
2019-05-30,0.15811388300841894
2019-05-31,0.378489059622558
2019-06-03,0.14433756729740643
2019-06-04,-0.9258200997725515
2019-06-05,0.790569415042095
2019-06-06,-0.13944333775567924
2019-06-07,0.4678007428531998
2019-06-10,-0.19920476822239894
2019-06-11,0.8964214570007953
2019-06-12,-0.21912524504463884
2019-06-13,0.07715167498104596
2019-06-14,-0.5345224838248488
2019-06-17,0.3929526239966879
2019-06-18,-0.8153742483272114
2019-06-19,-0.05506673236607644
2019-06-20,0.14969623771302396
2019-06-21,0.5987849508520958
2019-06-24,0.43037668342494384
2019-06-25,0.2988071523335984
2019-06-26,-0.8017837257372733
2019-06-27,0.40089186286863665
2019-06-28,-0.40824829046386296
2019-07-01,-0.668153104781061
2019-07-02,0.40089186286863665
2019-07-03,0.2672612419124244
2019-07-05,-0.05976143046671968
2019-07-08,-0.40089186286863665
2019-07-09,0.6123724356957946
2019-07-10,0.13944333775567924
2019-07-11,0.14433756729740643
2019-07-12,-0.222717701593687
2019-07-15,0.5613608914238398
2019-07-16,0.20412414523193148
2019-07-17,0.20412414523193148
2019-07-18,-0.28867513459481287
2019-07-19,0.6123724356957946
2019-07-22,0.5976143046671968
2019-07-23,0.0
2019-07-24,0.474341649025257
2019-07-25,0.20412414523193148
2019-07-26,0.6123724356957946
2019-07-29,-0.20412414523193148
2019-07-30,0.21912524504463884
2019-07-31,0.2806804457119199
2019-08-01,0.0
2019-08-02,0.2834733547569205
2019-08-05,-0.9168894559922718
2019-08-06,0.34718253741470684
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,-0.5773502691896257
2019-08-12,0.41833001326703784
2019-08-13,0.474341649025257
2019-08-14,-0.531974524211393
2019-08-15,-0.8046172777075037
2019-08-16,-0.15811388300841894
2019-08-19,0.15811388300841894
2019-08-20,0.0
2019-08-21,0.566946709513841
2019-08-22,-0.6324555320336758
2019-08-23,0.474341649025257
2019-08-26,-0.2672612419124244
2019-08-27,-0.40824829046386296
2019-08-28,-0.790569415042095
2019-08-29,0.1336306209562122
2019-08-30,-0.3857583749052298
2019-09-03,-0.474341649025257
2019-09-04,0.566946709513841
2019-09-05,-0.5790660241435863
2019-09-06,-0.05613608914238399
2019-09-09,-0.7768985960673559
2019-09-10,0.7216878364870323
2019-09-11,0.571380044523348
2019-09-12,-0.4535573676110728
2019-09-13,-0.23904572186687872
2019-09-16,0.40824829046386296
2019-09-17,0.6123724356957946
2019-09-18,0.0
2019-09-19,-0.4382504900892777
2019-09-20,0.05976143046671968
2019-09-23,-0.531974524211393
2019-09-24,-0.7768985960673559
2019-09-25,-0.2672612419124244
2019-09-26,-0.15811388300841894
2019-09-27,-0.41833001326703784
2019-09-30,-0.14433756729740643
2019-10-01,0.0
2019-10-02,-0.15811388300841894
2019-10-03,-0.6573757351339166
2019-10-04,-0.46291004988627577
2019-10-07,-0.5378528742004772
2019-10-08,-0.2834733547569205
2019-10-09,-0.8660254037844388
2019-10-10,0.1543033499620919
2019-10-11,0.3120448167410998
2019-10-14,-0.3368165348543039
2019-10-15,-0.19702760155977517
2019-10-16,0.7041868508280462
2019-10-17,0.3086066999241838
2019-10-18,0.46291004988627577
2019-10-21,-0.1336306209562122
2019-10-22,0.35634832254989923
2019-10-23,0.2672612419124244
2019-10-24,0.39405520311955033
2019-10-25,-0.6573757351339166
2019-10-28,0.3857583749052298
2019-10-29,-0.6501910851472581
2019-10-30,-0.5790660241435863
2019-10-31,0.668153104781061
2019-11-01,0.18712029714127995
2019-11-04,0.8017837257372733
2019-11-05,0.6123724356957946
2019-11-06,-0.09851380077988758
2019-11-07,0.5790660241435863
2019-11-08,-0.1336306209562122
2019-11-11,0.20412414523193148
2019-11-12,0.40824829046386296
2019-11-13,0.018712029714127994
2019-11-14,-0.4980119205559973
2019-11-15,0.20583232685540795
2019-11-18,-0.41833001326703784
2019-11-19,-0.6698938453032356
2019-11-20,0.0
2019-11-21,0.37062465833055064
2019-11-22,0.4116646537108159
2019-11-25,-0.4076871241636057
2019-11-26,-0.23424374030084538
2019-11-27,-0.18531232916527532
2019-11-29,0.1182165609358651
2019-12-02,0.3585685828003181
2019-12-03,-0.17817416127494962
2019-12-04,0.6123724356957946
2019-12-05,-0.044543540318737404
2019-12-06,0.3162277660168379
2019-12-09,-0.17817416127494962
2019-12-10,0.6123724356957946
2019-12-11,0.6123724356957946
2019-12-12,-0.222717701593687
2019-12-13,-0.11952286093343936
2019-12-16,0.3742405942825599
2019-12-17,0.6614378277661478
2019-12-18,-0.5345224838248488
2019-12-19,0.7968190728895957
2019-12-20,0.6123724356957946
2019-12-23,0.5790660241435863
2019-12-24,0.044543540318737404
2019-12-26,0.05613608914238399
2019-12-27,-0.03779644730092273
2019-12-30,0.3555285645684319
2019-12-31,0.35464968280759535
2020-01-02,-0.05976143046671968
2020-01-03,0.08908708063747481
2020-01-06,0.45817096691151754
2020-01-07,0.0
2020-01-08,-0.40089186286863665
2020-01-09,0.11952286093343936
2020-01-10,0.5345224838248488
2020-01-13,-0.8078131663950782
2020-01-14,-0.21673036171575272
2020-01-15,-0.2672612419124244
2020-01-16,0.22454435656953595
2020-01-17,0.5800729211379678
2020-01-21,0.23640271442232513
2020-01-22,-0.35634832254989923
2020-01-23,0.3181045051401759
2020-01-24,-0.23145502494313788
2020-01-27,0.3181045051401759
2020-01-28,0.6324555320336758
2020-01-29,0.3349469226516178
2020-01-30,0.25613588202770776
2020-01-31,0.34718253741470684
2020-02-03,0.0
2020-02-04,-0.14824986333222023
2020-02-05,-0.40089186286863665
2020-02-06,-0.37435244296357284
2020-02-07,0.07881104062391006
2020-02-10,0.018712029714127994
2020-02-11,0.4490887131390719
2020-02-12,-0.555936987495826
2020-02-13,-0.03706246583305506
2020-02-14,0.9063269671749657
2020-02-18,-0.40089186286863665
2020-02-19,0.21673036171575272
2020-02-20,-0.3585685828003181
2020-02-21,-0.630061919161936
2020-02-24,-0.40006613209931946
2020-02-25,0.0
2020-02-26,-0.6123724356957946
2020-02-27,-0.2672612419124244
2020-02-28,0.20412414523193148
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.6123724356957946
2020-03-10,0.20412414523193148
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.39405520311955033
2020-03-17,0.3349469226516178
2020-03-18,0.19702760155977517
2020-03-19,-0.16216874328520064
2020-03-20,-0.019702760155977515
2020-03-23,0.31524416249564025
2020-03-24,-0.1336306209562122
2020-03-25,0.1336306209562122
2020-03-26,-0.40089186286863665
2020-03-27,0.20412414523193148
2020-03-30,-0.8964214570007953
2020-03-31,0.10910894511799621
2020-04-01,-0.3929526239966879
2020-04-02,0.6425396041156863
2020-04-03,0.07484811885651198
2020-04-06,0.24325638628366394
2020-04-07,-0.14969623771302396
2020-04-08,0.7487048859271457
2020-04-09,0.8366600265340757
2020-04-13,0.14969623771302396
2020-04-14,0.25896619868911863
2020-04-15,-0.18898223650461365
2020-04-16,-0.24325638628366394
2020-04-17,-0.30631873731649006
2020-04-20,-0.11227217828476797
2020-04-21,-0.6000991981489792
2020-04-22,0.43643578047198484
2020-04-23,0.3181045051401759
2020-04-24,-0.43037668342494384
2020-04-27,0.8017837257372733
2020-04-28,0.0
2020-04-29,-0.3742405942825599
2020-04-30,0.11952286093343936
2020-05-01,0.20412414523193148
2020-05-04,0.40824829046386296
2020-05-05,-0.531974524211393
2020-05-06,0.29554140233966275
2020-05-07,0.11952286093343936
2020-05-08,0.1652001970982293
2020-05-11,0.4865127725673279
2020-05-12,0.36369648372665403
2020-05-13,-0.3585685828003181
2020-05-14,-0.8017837257372733
2020-05-15,-0.20412414523193148
2020-05-18,0.0
2020-05-19,-0.19920476822239894
2020-05-20,-0.668153104781061
2020-05-21,0.4382504900892777
2020-05-22,0.6304883249912805
2020-05-26,0.45817096691151754
2020-05-27,-0.09960238411119947
2020-05-28,-0.5345224838248488
2020-05-29,0.0
2020-06-01,0.7216878364870323
2020-06-02,0.1543033499620919
2020-06-03,-0.019920476822239894
2020-06-04,0.41833001326703784
2020-06-05,-0.6123724356957946
2020-06-08,-0.6123724356957946
2020-06-09,-0.6324555320336758
2020-06-10,0.5773502691896257
2020-06-11,0.03742405942825599
2020-06-12,-0.6123724356957946
2020-06-15,0.0
2020-06-16,-0.2988071523335984
2020-06-17,-0.5345224838248488
2020-06-18,-0.6123724356957946
2020-06-19,0.05613608914238399
2020-06-22,0.0
2020-06-23,-0.6364688465216446
2020-06-24,-0.1336306209562122
2020-06-25,0.531974524211393
2020-06-26,-0.3585685828003181
2020-06-29,-0.1336306209562122
2020-06-30,-0.29554140233966275
2020-07-01,0.17732484140379767
2020-07-02,0.5976143046671968
2020-07-06,0.3086066999241838
2020-07-07,-0.8794653965640158
2020-07-08,0.5179323973782373
2020-07-09,0.18898223650461365
2020-07-10,0.09960238411119947
2020-07-13,0.8794653965640158
2020-07-14,-0.7671932182792478
2020-07-15,-0.4728662437434604
2020-07-16,0.20412414523193148
2020-07-17,0.40089186286863665
2020-07-20,0.6123724356957946
2020-07-21,-0.6123724356957946
2020-07-22,-0.3187276291558383
2020-07-23,-0.5052248022814558
2020-07-24,0.6943650748294137
2020-07-27,-0.8017837257372733
2020-07-28,-0.5786375623578447
2020-07-29,0.5790660241435863
2020-07-30,0.01835557745535881
2020-07-31,-0.23145502494313788
2020-08-03,0.11952286093343936
2020-08-04,-0.03984095364447979
2020-08-05,-0.1182165609358651
2020-08-06,0.14824986333222023
2020-08-07,0.30631873731649006
2020-08-10,0.1454785934906616
2020-08-11,0.41833001326703784
2020-08-12,-0.24325638628366394
2020-08-13,0.2700308624336608
2020-08-14,0.48181205582971587
2020-08-17,-0.3555285645684319
2020-08-18,-0.1652001970982293
2020-08-19,-0.3091420111676559
2020-08-20,0.6172133998483676
2020-08-21,0.46291004988627577
2020-08-24,0.03984095364447979
2020-08-25,-0.07342230982143524
2020-08-26,0.15811388300841894
2020-08-27,0.6614378277661478
2020-08-28,0.2788866755113585
2020-08-31,0.23145502494313788
2020-09-01,-0.7216878364870323
2020-09-02,0.28867513459481287
2020-09-03,-0.9449111825230682
2020-09-04,0.20583232685540795
2020-09-08,0.47809144373375745
2020-09-09,0.41833001326703784
2020-09-10,-0.3857583749052298
2020-09-11,0.37435244296357284
2020-09-14,0.11227217828476797
2020-09-15,-0.6324555320336758
2020-09-16,0.531974524211393
2020-09-17,-0.17732484140379767
2020-09-18,0.7783117824941564
2020-09-21,0.5122717640554155
2020-09-22,-0.8366600265340757
2020-09-23,-0.566946709513841
2020-09-24,-0.018712029714127994
2020-09-25,-0.26196841599779186
2020-09-28,0.24567690745599777
2020-09-29,0.2988071523335984
2020-09-30,-0.19920476822239894
2020-10-01,0.03984095364447979
2020-10-02,0.0
2020-10-05,0.0
2020-10-06,0.0566946709513841
2020-10-07,-0.20788046015507503
2020-10-08,-0.29649972666444047
2020-10-09,0.1336306209562122
2020-10-12,0.3779644730092273
2020-10-13,-0.11227217828476797
2020-10-14,-0.6573757351339166
2020-10-15,-0.41833001326703784
2020-10-16,-0.2672612419124244
2020-10-19,0.40824829046386296
2020-10-20,-0.17928429140015906
2020-10-21,-0.6123724356957946
2020-10-22,0.0
2020-10-23,-0.40824829046386296
2020-10-26,0.0
2020-10-27,-0.6123724356957946
2020-10-28,0.0
2020-10-29,0.40824829046386296
2020-10-30,0.0
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,0.40824829046386296
2020-11-05,0.20412414523193148
2020-11-06,-0.20412414523193148
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,0.0
2020-11-13,0.40824829046386296
2020-11-16,0.6123724356957946
2020-11-17,0.0
2020-11-18,0.0
2020-11-19,-0.6123724356957946
2020-11-20,0.0
2020-11-23,-0.6123724356957946
2020-11-24,-0.6123724356957946
2020-11-25,0.6123724356957946
2020-11-27,-0.20412414523193148
2020-11-30,0.6123724356957946
2020-12-01,-0.6123724356957946
2020-12-02,-0.40824829046386296
2020-12-03,-0.6123724356957946
2020-12-04,-0.6123724356957946
2020-12-07,0.2672612419124244
2020-12-08,-0.6123724356957946
2020-12-09,0.6123724356957946
2020-12-10,-0.6123724356957946
2020-12-11,0.6123724356957946
2020-12-14,0.6123724356957946
2020-12-15,-0.668153104781061
2020-12-16,0.0
2020-12-17,0.6123724356957946
2020-12-18,0.40824829046386296
2020-12-21,-0.6123724356957946
2020-12-22,0.0
2020-12-23,0.40824829046386296
2020-12-24,-0.40824829046386296
2020-12-28,-0.28867513459481287
2020-12-29,0.0
2020-12-30,-0.6123724356957946
2020-12-31,0.40824829046386296
2021-01-04,-0.6123724356957946
2021-01-05,-0.40089186286863665
2021-01-06,-0.6123724356957946
2021-01-07,0.6123724356957946
2021-01-08,-0.6123724356957946
2021-01-11,0.0
2021-01-12,-0.40824829046386296
2021-01-13,0.40824829046386296
2021-01-14,-0.20412414523193148
2021-01-15,0.6123724356957946
2021-01-19,0.6123724356957946
2021-01-20,0.044543540318737404
2021-01-21,-0.6123724356957946
2021-01-22,0.20412414523193148
2021-01-25,-0.774827169668916
2021-01-26,-0.05976143046671968
2021-01-27,0.5773502691896257
2021-01-28,0.0
2021-01-29,0.6123724356957946
2021-02-01,-0.40824829046386296
2021-02-02,0.222717701593687
2021-02-03,0.20412414523193148
2021-02-04,-0.20412414523193148
2021-02-05,-0.40824829046386296
2021-02-08,0.0
2021-02-09,-0.20412414523193148
2021-02-10,0.0
2021-02-11,0.20412414523193148
2021-02-12,-0.40824829046386296
2021-02-16,-0.40824829046386296
2021-02-17,0.0
2021-02-18,-0.6123724356957946
2021-02-19,-0.6123724356957946
2021-02-22,0.6123724356957946
2021-02-23,0.0
2021-02-24,0.0
2021-02-25,0.6123724356957946
2021-02-26,-0.6123724356957946
2021-03-01,-0.6123724356957946
2021-03-02,-0.40089186286863665
2021-03-03,0.0
2021-03-04,0.0
2021-03-05,0.0
2021-03-08,-0.40824829046386296
2021-03-09,0.0
2021-03-10,0.0
2021-03-11,0.0
2021-03-12,-0.6123724356957946
2021-03-15,-0.40824829046386296
2021-03-16,-0.6123724356957946
2021-03-17,-0.6123724356957946
2021-03-18,0.20412414523193148
2021-03-19,0.40824829046386296
2021-03-22,0.20412414523193148
2021-03-23,0.20412414523193148
2021-03-24,-0.20412414523193148
2021-03-25,-0.6123724356957946
2021-03-26,0.20412414523193148
2021-03-29,-0.20412414523193148
2021-03-30,0.20412414523193148
2021-03-31,-0.20412414523193148
2021-04-01,0.40824829046386296
2021-04-05,-0.35464968280759535
2021-04-06,0.40089186286863665
2021-04-07,0.40824829046386296
2021-04-08,0.3086066999241838
2021-04-09,0.4038227040178939
2021-04-12,0.07715167498104596
2021-04-13,0.7715167498104596
2021-04-14,-0.14433756729740643
2021-04-15,0.2645751311064591
2021-04-16,-0.49256900389943786
2021-04-19,-0.5790660241435863
2021-04-20,0.15811388300841894
2021-04-21,0.474341649025257
2021-04-22,0.3162277660168379
2021-04-23,0.3779644730092273
2021-04-26,0.3742405942825599
2021-04-27,0.4382504900892777
2021-04-28,0.2988071523335984
2021-04-29,-0.07484811885651198
2021-04-30,-0.3779644730092273
2021-05-03,0.11118739749916519
2021-05-04,0.16840826742715195
2021-05-05,-0.1454785934906616
2021-05-06,0.47724501383932916
2021-05-07,-0.03706246583305506
2021-05-10,-0.05613608914238399
2021-05-11,0.4382504900892777
2021-05-12,-0.8420413371357598
2021-05-13,0.23145502494313788
2021-05-14,-0.2788866755113585
2021-05-17,0.019920476822239894
2021-05-18,-0.8964214570007953
2021-05-19,0.20412414523193148
2021-05-20,-0.3162277660168379
2021-05-21,0.5378528742004772
2021-05-24,0.07968190728895957
2021-05-25,-0.5052248022814558
2021-05-26,0.5976143046671968
2021-05-27,0.2988071523335984
2021-05-28,0.474341649025257
2021-06-01,0.3162277660168379
2021-06-02,-0.41833001326703784
2021-06-03,-0.7768985960673559
2021-06-04,0.5378528742004772
2021-06-07,0.9063269671749657
2021-06-08,-0.41833001326703784
2021-06-09,0.17928429140015906
2021-06-10,-0.05976143046671968
2021-06-11,0.40089186286863665
2021-06-14,0.14433756729740643
2021-06-15,-0.40089186286863665
2021-06-16,-0.7216878364870323
2021-06-17,0.41833001326703784
2021-06-18,0.28867513459481287
2021-06-21,-0.07715167498104596
2021-06-22,-0.07715167498104596
2021-06-23,0.6923450994227357
2021-06-24,-0.5786375623578447
2021-06-25,0.6972166887783964
2021-06-28,0.7671932182792478
2021-06-29,0.07715167498104596
2021-06-30,0.7559289460184546
2021-07-01,0.7092081432669753
2021-07-02,-0.2700308624336608
2021-07-06,-0.5776938278449569
2021-07-07,0.20583232685540795
2021-07-08,0.7715167498104596
2021-07-09,-0.45817096691151754
2021-07-12,-0.09960238411119947
2021-07-13,-0.3968626966596887
2021-07-14,0.11572751247156894
2021-07-15,0.4346591439606114
2021-07-16,0.1652001970982293
2021-07-19,-0.2806804457119199
2021-07-20,0.14969623771302396
2021-07-21,0.3857583749052298
2021-07-22,0.7484811885651198
2021-07-23,-0.3742405942825599
2021-07-26,-0.3086066999241838
2021-07-27,0.3086066999241838
2021-07-28,-0.10910894511799621
2021-07-29,-0.14969623771302396
2021-07-30,0.9543135154205278
2021-08-02,-0.45817096691151754
2021-08-03,-0.2788866755113585
2021-08-04,0.17928429140015906
2021-08-05,-0.17928429140015906
2021-08-06,0.0
2021-08-09,0.4490887131390719
2021-08-10,-0.18355577455358812
2021-08-11,0.03742405942825599
2021-08-12,0.8017837257372733
2021-08-13,0.41833001326703784
2021-08-16,-0.474341649025257
2021-08-17,-0.474341649025257
2021-08-18,-0.34718253741470684
2021-08-19,0.18712029714127995
2021-08-20,0.25697808437502334
2021-08-23,-0.018712029714127994
2021-08-24,0.24325638628366394
2021-08-25,0.17928429140015906
2021-08-26,0.6549210399944798
2021-08-27,-0.47809144373375745
2021-08-30,0.4330127018922194
2021-08-31,0.4330127018922194
2021-09-01,0.5400617248673216
2021-09-02,-0.5773502691896257
2021-09-03,-0.4330127018922194
2021-09-07,-0.22454435656953595
2021-09-08,-0.1928791874526149
2021-09-09,0.3555285645684319
2021-09-10,0.2988071523335984
2021-09-13,0.4724555912615341
2021-09-14,-0.4116646537108159
2021-09-15,-0.46291004988627577
2021-09-16,0.8964214570007953
2021-09-17,-0.23862250691966458
2021-09-20,-0.5800729211379678
2021-09-21,-0.2594372608313854
2021-09-22,0.22454435656953595
2021-09-23,0.22454435656953595
2021-09-24,-0.11572751247156894
2021-09-27,-0.3857583749052298
2021-09-28,0.11013346473215288
2021-09-29,0.47280542884465027
2021-09-30,-0.07412493166611012
2021-10-01,0.3742405942825599
2021-10-04,0.2645751311064591
2021-10-05,-0.2700308624336608
2021-10-06,0.40824829046386296
2021-10-07,-0.40089186286863665
2021-10-08,-0.23904572186687872
2021-10-11,0.15811388300841894
2021-10-12,-0.1336306209562122
2021-10-13,-0.15811388300841894
2021-10-14,0.0
2021-10-15,0.8964214570007953
2021-10-18,-0.1928791874526149
2021-10-19,-0.2988071523335984
2021-10-20,-0.23145502494313788
2021-10-21,-0.6123724356957946
2021-10-22,0.40824829046386296
2021-10-25,-0.20412414523193148
2021-10-26,-0.2988071523335984
2021-10-27,-0.48181205582971587
2021-10-28,-0.07412493166611012
2021-10-29,0.40089186286863665
2021-11-01,-0.1336306209562122
2021-11-02,0.08908708063747481
2021-11-03,0.668153104781061
2021-11-04,0.5122717640554155
2021-11-05,0.31524416249564025
2021-11-08,-0.8017837257372733
2021-11-09,0.15811388300841894
2021-11-10,0.6123724356957946
2021-11-11,0.2672612419124244
2021-11-12,-0.40824829046386296
2021-11-15,0.0
2021-11-16,0.40824829046386296
2021-11-17,0.20412414523193148
2021-11-18,-0.557773351022717
2021-11-19,-0.1182165609358651
2021-11-22,0.17732484140379767
2021-11-23,0.40824829046386296
2021-11-24,-0.6123724356957946
2021-11-26,-0.7216878364870323
2021-11-29,-0.40824829046386296
2021-11-30,0.5014858873767988
2021-12-01,0.08908708063747481
2021-12-02,0.28867513459481287
2021-12-03,-0.6324555320336758
2021-12-06,0.4330127018922194
2021-12-07,-0.28867513459481287
2021-12-08,0.2788866755113585
2021-12-09,0.07715167498104596
2021-12-10,0.0
2021-12-13,-0.3187276291558383
2021-12-14,-0.019920476822239894
2021-12-15,-0.019920476822239894
2021-12-16,-0.45817096691151754
2021-12-17,0.4382504900892777
2021-12-20,-0.14433756729740643
2021-12-21,0.474341649025257
2021-12-22,0.0
2021-12-23,0.20412414523193148
2021-12-27,0.0
2021-12-28,-0.20412414523193148
2021-12-29,-0.6123724356957946
2021-12-30,0.0
2021-12-31,0.3162277660168379
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.28867513459481287
2022-01-06,0.3086066999241838
2022-01-07,0.03984095364447979
2022-01-10,-0.15811388300841894
2022-01-11,-0.20412414523193148
2022-01-12,0.0
2022-01-13,0.28867513459481287
2022-01-14,0.14433756729740643
2022-01-18,0.09960238411119947
2022-01-19,0.28867513459481287
2022-01-20,0.20412414523193148
2022-01-21,0.6123724356957946
2022-01-24,0.0
2022-01-25,0.40824829046386296
2022-01-26,-0.40824829046386296
2022-01-27,-0.14433756729740643
2022-01-28,0.28867513459481287
2022-01-31,-0.474341649025257
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,-0.40089186286863665
2022-02-04,-0.6123724356957946
2022-02-07,0.40824829046386296
2022-02-08,0.40824829046386296
2022-02-09,-0.20412414523193148
2022-02-10,-0.6123724356957946
2022-02-11,-0.15811388300841894
2022-02-14,-0.6123724356957946
2022-02-15,-0.5378528742004772
2022-02-16,0.6123724356957946
2022-02-17,0.15811388300841894
2022-02-18,0.13228756555322954
2022-02-22,0.4330127018922194
2022-02-23,-0.790569415042095
2022-02-24,0.3162277660168379
2022-02-25,-0.40824829046386296
2022-02-28,0.40824829046386296
2022-03-01,0.0
2022-03-02,0.40824829046386296
2022-03-03,-0.2788866755113585
2022-03-04,0.40824829046386296
2022-03-07,-0.4346591439606114
2022-03-08,0.4330127018922194
2022-03-09,0.28867513459481287
2022-03-10,0.7968190728895957
2022-03-11,-0.4330127018922194
2022-03-14,-0.8420413371357598
2022-03-15,0.20412414523193148
2022-03-16,0.40824829046386296
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,-0.20412414523193148
2022-03-22,0.6123724356957946
2022-03-23,0.15811388300841894
2022-03-24,0.2672612419124244
2022-03-25,-0.08908708063747481
2022-03-28,0.3401680257083046
2022-03-29,-0.14433756729740643
2022-03-30,-0.3181045051401759
2022-03-31,-0.6123724356957946
2022-04-01,0.40824829046386296
2022-04-04,0.40824829046386296
2022-04-05,-0.6123724356957946
2022-04-06,0.40824829046386296
2022-04-07,0.40089186286863665
2022-04-08,0.28867513459481287
2022-04-11,-0.790569415042095
2022-04-12,0.8660254037844388
