date,ticker,Open,High,Low,Close,Volume,daily_return,next_day_return,movement,volatility,SMA_20,EMA_12,MACD,MACD_signal,MACD_diff,ADX,RSI,Stochastic_K,Stochastic_D,Williams_R,BB_upper,BB_middle,BB_lower,ATR,OBV,CMF,VWAP
2025-07-30,AAPL,211.454797150492,211.94377315400357,207.28358653790625,208.6107940673828,45512500,-1.0507862911703691,-0.7079609380583052,0,0.6491108252134118,211.1948501586914,211.15762751498755,2.053314471480462,2.5486899779154646,-0.4953755064350025,21.758538756375987,48.98813755491286,18.32537085090805,47.79407100839351,-81.67462914909194,214.88061299831,211.1948501586914,207.5090873190728,3.437961171692884,575232700,-0.09043038052050541,211.52428554535285
2025-07-31,AAPL,208.0519764228089,209.39913099136336,206.72476887181696,207.1339111328125,80698400,-0.7079609380583052,-2.5003668581794036,0,0.6312959719415047,210.95186233520508,210.53859422542214,1.5802368790035644,2.354999358133085,-0.7747624791295205,20.874376537664222,45.1182912195282,4.756425269868508,22.78294203168926,-95.24357473013148,215.01625634577115,210.95186233520508,206.887468324639,3.3834183822538497,494534300,-0.1968130801827992,211.12578710706686
2025-08-01,AAPL,210.4269561886582,213.13126916468397,201.07664747870345,201.95480346679688,104434500,-2.5003668581794036,0.47930120261634457,1,0.9417730355824773,210.39453582763673,209.21801103178748,0.7784354542297649,2.039686577352421,-1.2612511231226562,21.720860704340396,34.75103032721026,6.162495132100861,9.748097084292473,-93.83750486789914,215.92103703780936,210.39453582763673,204.8680346174641,4.002790046805755,390099800,-0.2800118402365809,210.4473561176131
2025-08-04,AAPL,204.0803265791815,207.44325668811337,201.25627047720934,202.9227752685547,75109300,0.47930120261634457,-0.21146353111312077,0,1.0741654337988258,210.0652297973633,208.24951322205936,0.21858951924258463,1.6754671657304538,-1.4568776464878692,22.506881716253986,37.63534321864303,12.955276365984336,7.9580655893179015,-87.04472363401567,216.47748488623066,210.0652297973633,203.65297470849592,4.15880405852706,465209100,-0.2731994004374867,209.85691661298767
2025-08-05,AAPL,202.97265486934364,204.90858140720596,201.73526982787092,202.49366760253906,44155100,-0.21146353111312077,5.090672067065416,1,1.1119334430619665,209.711474609375,207.36399851136395,-0.25675807291375463,1.2890221180016124,-1.545780190915367,23.23675837017375,36.85751619325535,9.943995979785885,9.687255825957028,-90.05600402021412,216.9248553016067,209.711474609375,202.49809391714328,4.088411738584772,421054000,-0.2972119537920404,209.45870446636013
2025-08-06,AAPL,205.1979708684584,214.9274858636443,205.15804638253505,212.8019561767578,108483100,5.090672067065416,3.179370364190537,1,2.8292125759870674,209.8167526245117,208.200607382963,0.19605823627935592,1.070429341657161,-0.8743711053778052,22.684245609760172,58.85619432891308,82.28282759993274,35.06069998190099,-17.71717240006727,217.14510362956952,209.8167526245117,202.4884016194539,4.684512204479091,529537100,-0.26525414154678234,209.62275018162848
2025-08-07,AAPL,218.42014073215765,220.38600300495352,216.12496995802366,219.56771850585938,90224800,3.179370364190537,4.235784341318971,1,2.9689773350726405,210.19695129394532,209.94939370956246,1.0883134992361647,1.074006173172962,0.01430732606320273,23.231828909544408,66.98611655288619,95.76223816490545,62.66302058154136,-4.237761835094558,218.63619747541765,210.19695129394532,201.757705112473,4.89162182045885,619761900,-0.22043758681512493,210.5180709517369
2025-08-08,AAPL,220.36603010589778,230.51466074526758,218.78934791515115,228.86813354492188,113854000,4.235784341318971,-0.8337365796965757,0,2.3241317085685558,211.10454025268555,212.85996906884853,2.5168849078114306,1.3625819201006557,1.1543029877107749,25.033271346669178,74.4576940969432,94.40679917684582,90.81728831389466,-5.593200823154181,222.83461521656005,211.10454025268555,199.37446528881105,5.379742606862962,733615900,-0.1439534969674014,212.2889886682178
2025-08-11,AAPL,227.6992650180531,229.33767612130436,224.54232171734583,226.95997619628906,61806100,-0.8337365796965757,1.0872426196794072,1,2.6662636688115784,212.04345474243163,215.02920093460864,3.455235882071406,1.781112712494806,1.6741231695766001,26.706039323999324,70.91176126713137,87.92484901480785,92.69796211885303,-12.07515098519215,225.55784602901957,212.04345474243163,198.5290634558437,5.338000592369788,671809800,-0.12952599644429116,213.19082335826678
2025-08-12,AAPL,227.78917070894937,230.57647717809445,226.8500938879156,229.42758178710938,55626200,1.0872426196794072,1.6024457949132653,1,2.4125870672011516,213.0813003540039,217.244336450378,4.347881269353934,2.294466423866632,2.053414845487302,28.390235727198693,72.72099896881913,96.10541686954623,92.81235502039998,-3.8945831304537766,228.45975009482785,213.0813003540039,197.70285061317995,5.222885070784721,727436000,-0.08137513593812334,214.09544772224373
2025-08-13,AAPL,230.8462285986664,234.77241529044048,230.2068337695816,233.10403442382812,69878500,1.6024457949132653,-0.23571835446725142,0,1.9560564489651384,214.2505790710449,219.68428998475494,5.290977082041678,2.8937685555016412,2.397208526540037,30.36180300637119,75.19632365089358,95.04869312984992,93.02631967140132,-4.9513068701500735,231.82749866883225,214.2505790710449,196.67365947325757,5.231595673109462,797314500,-0.05791846496289162,215.43285495489914
2025-08-14,AAPL,233.83332460758467,234.89229562265464,230.6264418350812,232.5545654296875,51916300,-0.23571835446725142,-0.5112168105708581,0,1.9738217312536621,215.3993698120117,221.6643323608984,5.925741493224109,3.5001631430461346,2.4255783501779744,32.20360830734966,74.11388771005767,93.08683901897854,94.74698300612489,-6.913160981021465,234.53862813022255,215.3993698120117,196.26011149380088,5.1626141098568885,745398200,-0.03856334095278235,216.40647166520446
2025-08-15,AAPL,233.77337703316005,234.0531046408583,229.11788646444978,231.36570739746094,56038700,-0.5112168105708581,-0.3022532209291606,0,1.06254034032185,216.43083953857422,223.15685159729264,6.2606965422267535,4.052269822882259,2.2084267193444944,33.4060624496348,71.7087002263499,89.57113520290598,92.56888911724481,-10.428864797094027,236.64695827948225,216.43083953857422,196.2147207976662,5.1463715431820045,689359500,-0.05820655315240176,217.352948244368
2025-08-18,AAPL,231.47561022214762,232.89423321308522,229.88715369469057,230.66639709472656,37476200,-0.3022532209291606,-0.1429256279357305,0,0.9513074884735733,217.36248016357422,224.31216628920555,6.395993305275908,4.521014519360989,1.8749787859149194,34.52262701032815,70.2642311390947,87.50312722104665,90.05370048097706,-12.496872778953351,238.38348607453284,217.36248016357422,196.3414742526156,4.993564969982907,651883300,-0.04913420261090375,218.1565401551176
2025-08-19,AAPL,231.05601964615855,232.64447617946885,229.1278960385577,230.3367156982422,39402600,-0.1429256279357305,-1.9734624185850147,0,0.8606463568533319,218.1818389892578,225.23902004444193,6.402806859452085,4.8973729873792085,1.5054338720728762,35.283851196703495,69.55291780004161,86.52818983383189,87.86748408592818,-13.471810166168114,239.87363048475746,218.1818389892578,196.49004749375817,4.888066053620639,612480700,-0.08118649344634635,219.06482282091432
2025-08-20,AAPL,229.75726351111018,230.24679444121838,225.55134937034353,225.79110717773438,42263900,-1.9734624185850147,-0.4911252928377019,0,0.7614245862704587,218.78639068603516,225.3239565264869,5.972566008701193,5.112411591643606,0.8601544170575872,34.78694756738982,60.464115960214244,73.08586721101115,82.37239475529657,-26.91413278898885,240.61835887258295,218.78639068603516,196.95442249948738,4.880730358926212,570216800,-0.12192438425587424,220.38657673616075
2025-08-21,AAPL,226.05087353353895,226.30063142153253,223.56327948127884,224.68218994140625,30621200,-0.4911252928377019,1.2716733406805902,1,0.7362506193863959,219.35495529174804,225.22522320570525,5.478958656540243,5.185721004622934,0.293237651917309,33.7299750771949,58.45723622966407,69.64532629197728,76.41979444560677,-30.354673708022712,241.1792000075988,219.35495529174804,197.53071057589727,4.727631900449603,539595600,-0.09867863958127004,222.32879871393203
2025-08-22,AAPL,225.95095699429655,228.8681272027074,225.1916985271248,227.53941345214844,42477800,1.2716733406805902,-0.2634317288807808,0,1.1541258512060582,220.0603935241699,225.5812524743888,5.2577176361139095,5.200120330921129,0.05759730519278072,33.22213924214259,61.96061349768079,77.8240599261983,73.51841780972892,-22.175940073801687,241.98491574522,220.0603935241699,198.1358713031198,4.688939426224713,582073400,-0.07346154346551115,224.21576904296518
2025-08-25,AAPL,226.26065308481304,229.07792927219558,226.01089520624416,226.94000244140625,30983100,-0.2634317288807808,0.946469850209164,1,1.154469689448181,220.72737884521484,225.79029093085302,4.976647381235068,5.155425740983917,-0.17877835974884881,32.78852672935277,60.80216756727635,73.25544318597227,73.57494313471595,-26.744556814027728,242.636838646105,220.72737884521484,198.8179190443247,4.573089043348048,551090300,-0.08704101276974022,225.45714654070255
2025-08-26,AAPL,226.65028173376106,229.26775474756235,224.4724002828088,229.08792114257812,54575100,0.946469850209164,0.5145899965004919,1,1.290941299151794,221.6404685974121,226.2976186557338,4.871065654785468,5.098553723744228,-0.22748806895875973,31.894670267869774,63.43998214732014,69.0719147533339,73.38380595516816,-30.928085246666104,243.3444375776565,221.6404685974121,199.93649961716773,4.5889651448770135,605665400,-0.013735047758333918,227.63162220632225
2025-08-27,AAPL,228.38860049855515,230.676376013076,228.03893336267103,230.26678466796875,31259500,0.5145899965004919,0.8980857430412437,1,0.7592307402579804,222.7232681274414,226.90825958069303,4.826874604409852,5.044217899877353,-0.21734329546750075,31.352975527265816,64.83853706058716,71.27537741099076,71.20091178343232,-28.724622589009243,243.87275115480202,222.7232681274414,201.57378510008078,4.449570680986154,636924900,0.019789872893123315,228.8429112204334
2025-08-28,AAPL,230.59647266873003,233.18396075811214,229.11789497993007,232.33477783203125,38074700,0.8980857430412437,-0.18060207961334562,0,0.5886119459908655,223.98331146240236,227.74310854243737,4.902212984246944,5.015816916751271,-0.11360393250432743,31.32829307907541,67.20831223649012,77.42506711343773,72.5907864259208,-22.574932886562262,244.25201662478963,223.98331146240236,203.71460630001508,4.422177473643005,674999600,0.08683334449370597,229.4967807806473
2025-08-29,AAPL,232.28481317583598,233.15398096397084,231.145917853049,231.91517639160156,39418400,-0.18060207961334562,-1.0424709383172748,0,0.5778513657739659,225.48133010864257,228.38496513461646,4.8719006258029935,4.987033658561616,-0.11513303275862263,31.305373662898607,66.2329036828869,73.72129058780264,74.14057837074371,-26.278709412197355,243.2963808481261,225.48133010864257,207.66627936915904,4.249740733448635,635581200,0.16374041502973466,229.91469515859632
2025-09-02,AAPL,229.02798202980685,230.62643860177437,226.75019132336067,229.49752807617188,44075600,-1.0424709383172748,3.8089871578786294,1,0.8408918828267344,226.81006774902343,228.55612866408651,4.599770557690931,4.909581038387479,-0.30981048069654804,29.857526278431237,60.76110543517047,52.3809704288441,67.84244271002815,-47.6190295711559,241.3621173610451,226.81006774902343,212.25801813700176,4.31511532879094,591505600,0.21743564275561614,229.9334650062804
2025-09-03,AAPL,236.98028515930878,238.6186963224971,234.133039090421,238.2390594482422,66427800,3.8089871578786294,0.5493288226302795,1,1.8372100178505608,228.5973373413086,230.0458103231874,5.031474339618001,4.933959698633584,0.09751464098441698,29.97390497215473,70.31153826363392,97.47840343273953,74.52688814979543,-2.521596567260464,238.9342481256815,228.5973373413086,218.26042655693567,4.658404822900532,657933400,0.28385938929195526,230.39011563359063
2025-09-04,AAPL,238.21906152531412,239.66765417218173,236.51072617258424,239.5477752685547,47549400,0.5493288226302795,-0.037531045761318715,0,1.8359274226526823,229.93462829589845,231.50765108401316,5.416764042296734,5.030520567366214,0.38624347493052014,30.235976725795513,71.43257514122233,99.25561280131691,83.03832888763351,-0.7443871986830853,238.52426979646057,229.93462829589845,221.34498679533633,4.551156478378886,705482800,0.28381806987984337,230.83921029249376
2025-09-05,AAPL,239.76756781945676,241.08629675958926,238.25903569310344,239.45787048339844,54870400,-0.037531045761318715,-0.7551402650500583,0,1.8716137988465604,230.92913589477538,232.7307617608417,5.649727797519205,5.1543620133968115,0.4953657841223933,30.68705329788259,71.23358153490027,90.7069299177919,95.81364871728277,-9.293070082208104,239.08202644259202,230.92913589477538,222.77624534695875,4.428021091815095,650612400,0.2304026324325782,231.5782749608095
2025-09-08,AAPL,239.06825064349684,239.91741830634814,236.11111057683257,237.64962768554688,48999500,-0.7551402650500583,-1.4839412310012845,0,1.9490545942227424,231.36821060180665,233.4875103646425,5.623617607081172,5.248213132133683,0.37540447494748896,30.455406051357336,67.17997779648194,80.38768655272506,90.1167430906113,-19.612313447274936,239.96367066721353,231.36821060180665,222.77275053639977,4.3836129945079865,601612900,0.14952921037268807,232.11098024204404
2025-09-09,AAPL,236.77047435136637,238.5487492683241,233.13400016518182,234.123046875,66313900,-1.4839412310012845,-3.225948363240483,0,2.0443320705845553,231.7263641357422,233.5852852123898,5.257751409092293,5.250120787525406,0.007630621566887541,29.41612964454971,60.00787451725992,60.2622666291141,77.11896103321035,-39.73773337088589,240.1525231886052,231.7263641357422,223.3002050828792,4.45726557369615,535299000,0.10388992649926196,232.52619681221591
2025-09-10,AAPL,231.96513778704139,232.19491077497392,225.73117543382176,226.5703582763672,83440800,-3.225948363240483,1.4286344459361722,1,1.4641832502763354,231.58350296020507,232.50606568377094,4.308693030616411,5.061835236143607,-0.7531422055271966,27.794394144110793,48.15156544532787,17.16073634653342,52.6035631761242,-82.83926365346657,240.25405763388923,231.58350296020507,222.9129482865209,4.73830884994487,451858200,0.01579127472454059,232.32209298949635
2025-09-11,AAPL,226.66027725307507,230.22681187017153,226.43048902665416,229.80722045898438,50208600,1.4286344459361722,1.7562991653877313,1,1.7249703504634537,231.41866226196288,232.09085872611146,3.77423808733991,4.804315806382868,-1.030077719042958,26.288496893703233,52.48451604714883,32.11058997286706,36.51119764950486,-67.88941002713293,240.0926729401102,231.41866226196288,222.74465158381557,4.6710241352000486,502066800,0.03734393879177608,232.39807218930648
2025-09-12,AAPL,228.9980136278554,234.28288383192944,228.79821036620638,233.84332275390625,55824200,1.7562991653877313,1.1235905200573493,1,2.077551238701283,231.48310012817382,232.36046857654142,3.6344625959080474,4.570345164287904,-0.9358825683798564,24.772211175109785,57.27870491191627,56.40412220091916,35.225149506773214,-43.59587779908084,240.20890053782995,231.48310012817382,222.7572997185177,4.729141944523121,557891000,0.09119719969739451,232.70114329848622
2025-09-15,AAPL,236.77047667310174,237.95932665324483,234.80238330570734,236.47076416015625,42699500,1.1235905200573493,0.6125886829152938,1,2.1774207429676884,231.73835296630858,232.9928217432514,3.6931299715422483,4.394902125738772,-0.7017721541965241,24.023495303378667,60.10097044989436,72.21884338882414,53.57785185420346,-27.781156611175856,240.7301035762951,231.73835296630858,222.74660235632206,4.685346369867083,600590500,0.1003210827223783,233.1493932002146
2025-09-16,AAPL,236.9502954777413,240.98639147239973,236.09114297984144,237.9193572998047,63421100,0.6125886829152938,0.3527257682534257,1,2.036868308747815,232.1010009765625,233.75075029041346,3.8125647758824357,4.278434655767505,-0.46586987988506934,23.814118562856343,61.60690018495192,79.37535371687284,69.33277310220538,-20.62464628312716,241.4677864310738,232.1010009765625,222.7342155220512,4.70033937863074,664011600,0.09970517974248208,234.01080148710815
2025-09-17,AAPL,238.73857528095925,239.86748583209587,237.4997706474641,238.75856018066406,46508000,0.3527257682534257,-0.4644576907642972,0,0.5755528816466523,232.5220932006836,234.52118258122124,3.9296359803099676,4.208674920675998,-0.2790389403660303,23.6196973037999,62.49016862529997,84.84065003759356,78.81161571443018,-15.159349962406433,242.28270145573345,232.5220932006836,222.76148494563375,4.533723364773671,710519600,0.11455058747504376,234.48479508248064
2025-09-18,AAPL,239.737599946219,240.9664044724694,236.4208079152849,237.64962768554688,44249600,-0.4644576907642972,3.2032913063739787,1,0.8331498090703047,233.11501922607422,235.00248182804057,3.88811440604519,4.144562817749836,-0.25644841170464616,23.62140129905077,60.50917272109203,77.61874360266177,80.61158245237606,-22.381256397338227,242.6050305976517,233.11501922607422,223.62500785449674,4.534571449945873,666270000,0.13226432028839555,234.8597926920745
2025-09-19,AAPL,240.99636870073516,246.06146581163878,239.9773675285625,245.26223754882812,163741300,3.2032913063739787,4.3095700465100695,1,1.3763647941430037,234.1440216064453,236.58090578508484,4.418547983324061,4.199359850864681,0.2191881324593794,24.38110020655284,68.00706380934596,96.06878087839453,86.17605817288329,-3.9312191216054613,244.19953715189055,234.1440216064453,224.08850606100006,4.81151906967059,830011300,0.22974543890203392,236.64543657026962
2025-09-22,AAPL,248.05953649140056,256.3914711896616,247.8797028858207,255.8319854736328,105517400,4.3095700465100695,-0.644325892472386,0,2.04358354905998,235.55865020751952,239.54261035255377,5.626946797321011,4.484877240155948,1.1420695571650636,26.179898061495845,75.08135661060267,98.17521096181129,90.62091181428919,-1.8247890381887066,248.91747059463856,235.55865020751952,222.19982982040048,5.262784396182226,935528700,0.28524666604077836,238.88355286946782
2025-09-23,AAPL,255.63220171436936,257.0907792625319,253.33442606621003,254.18359375,60275200,-0.644325892472386,-0.833236483994404,0,2.261519546627919,236.92082977294922,241.79506933677627,6.378077618968149,4.863517315918388,1.5145603030497607,27.910341167757394,72.39288595778874,90.7295209199348,94.99117092004688,-9.270479080065192,251.93939947815954,236.92082977294922,221.9022600677389,5.155182167620771,875253500,0.2610904875518453,240.0498598802859
2025-09-24,AAPL,254.9728287261993,255.4923293909784,250.79686899703333,252.06564331054688,42303700,-0.833236483994404,1.8072960876120314,1,2.447027507699934,238.06971588134766,243.3751576404333,6.7249324713111776,5.235800346996946,1.4891321243142315,28.85934988552981,68.97539453191867,83.97576710652051,90.9601663294222,-16.024232893479486,254.00332384456016,238.06971588134766,222.13610791813517,5.122344898072507,832949800,0.20526659080785373,240.70568633131708
2025-09-25,AAPL,252.96477212582877,256.9209435623003,251.466224879955,256.6212158203125,55202100,1.8072960876120314,-0.5489082840644866,0,2.2862615638782477,239.38743743896484,245.41301274503007,7.28345493507905,5.645331264613366,1.6381236704656832,29.89092296360187,72.03355748121255,98.50264867890485,91.06931223512005,-1.497351321095149,256.81123682958713,239.38743743896484,221.96363804834252,5.14608588266342,888151900,0.22386242382942534,241.62076848283365
2025-09-26,AAPL,253.8539172209246,257.3505275669758,253.5342198150173,255.2126007080078,46076300,-0.5489082840644866,-0.40319598450592187,0,2.2306493060477037,240.53132858276368,246.92064166241124,7.525673267418966,6.021399665174487,1.5042736022444796,30.895219636458368,69.74428726204417,93.23854944919536,91.9056550782069,-6.761450550804632,258.92953486493485,240.53132858276368,222.13312230059248,5.051101730470212,842075600,0.19981366854977084,242.50217709795209
2025-09-29,AAPL,254.31347273152574,254.75304905914027,252.76497075706976,254.18359375,40127700,-0.40319598450592187,0.07861004710238984,1,1.0911182711275864,241.6447494506836,248.03801890665568,7.547596781662833,6.326639088472156,1.2209576931906767,31.60548022779358,68.04308159584848,89.98419131537116,93.9084631478238,-10.015808684628826,260.5117689134365,241.6447494506836,222.77772998793066,4.865139460503629,801947900,0.22116449458668694,243.54384170263472
2025-09-30,AAPL,254.61318058017173,255.67215158054225,252.8648753735947,254.38340759277344,37704300,0.07861004710238984,0.3220330351537015,1,1.0522150865057818,242.88904342651367,249.0142325506738,7.494700391030534,6.560251348983832,0.934449042046702,32.379381942012515,68.2052608840676,90.4038930277106,91.20887793075904,-9.5961069722894,261.66975263151113,242.88904342651367,224.10833422151617,4.718149228106766,839652200,0.20977874416241793,245.52191176002017
2025-10-01,AAPL,254.7929996074261,258.53938316103813,254.6831055272507,255.20260620117188,48713900,0.3220330351537015,0.6576638338942287,1,0.9387021638819101,243.73722076416016,249.9662900353658,7.433196835609294,6.734840446308924,0.6983563893003701,33.44069219548503,68.90206446254346,88.78061405686698,89.7228994666496,-11.219385943133021,263.12375512437376,243.73722076416016,224.35068640394655,4.677993966689475,888366100,0.1374573755133813,247.11258743219207
2025-10-02,AAPL,256.33149581258533,257.9299523535748,253.9038565188199,256.8809814453125,42630200,0.6576638338942287,0.34612513299712155,1,0.5010035028355369,244.60388107299804,251.03008871381914,7.434188977354779,6.874710152518096,0.5594788248366829,34.17574074946093,70.33644015680751,93.01343166435083,90.73264624964281,-6.986568335649173,264.70051542785046,244.60388107299804,224.50724671814564,4.631429814408432,930996300,0.11840058933221793,248.5610131979469
2025-10-03,AAPL,254.42336451804394,258.9889308017334,253.70406057825727,257.7701110839844,49155600,0.34612513299712155,-0.5154611713502621,0,0.3950574046370975,245.51949310302734,252.06701523230612,7.421173914543971,6.984002904923272,0.4371710096206991,34.99364636569272,71.0970027228487,94.6771289557338,92.15705822565054,-5.322871044266206,266.2534017643792,245.51949310302734,224.7855844416755,4.678104129341837,980151900,0.14815186174969575,249.6546796913722
2025-10-06,AAPL,257.7401350456914,258.819106172963,254.80299514816292,256.44140625,44664100,-0.5154611713502621,-0.08180341665524615,0,0.43870705379442904,246.45908203125,252.7399984657975,7.220411597499208,7.031284643438459,0.18912695406074853,35.75313015219366,68.27958861723357,88.71184562158206,92.1341354138889,-11.288154378417945,267.38357342247093,246.45908203125,225.53459064002908,4.630818907588855,935487800,0.14967326168263462,250.9030117004033
2025-10-07,AAPL,256.56129542181253,257.15072039039774,255.18262697514498,256.23162841796875,31955800,-0.08180341665524615,0.616028826380699,1,0.4533934381061563,247.56451110839845,253.27717230459308,6.964100877059934,7.017847890162755,-0.053747013102820596,36.45836509680168,67.82261650847667,87.78231402922611,90.39042953551399,-12.217685970773887,268.0976897737616,247.56451110839845,227.0313324430353,4.440624229564848,903532000,0.19241353833879543,251.80910338991774
2025-10-08,AAPL,256.2715719294531,258.2696351050741,255.8619653198879,257.8100891113281,36496900,0.616028826380699,-1.557785637436715,0,0.49876969827335704,249.1264976501465,253.97454412101385,6.809841753940333,6.976246662918271,-0.16640490897793825,37.27849542756095,69.47789886912528,93.7993437285148,90.09783445977433,-6.200656271485213,267.6924800204172,249.1264976501465,230.56051527987577,4.295413197823515,940028900,0.2767242597235544,252.7992812223072
2025-10-09,AAPL,257.5603136690899,257.75013209688524,252.8948383011137,253.79396057128906,38322000,-1.557785637436715,-3.4522058162621327,0,0.8534901775440261,250.32583465576172,253.9467620364408,6.291003506092039,6.839198031553026,-0.5481945254609863,36.89504272261752,60.894523368048375,53.237342236870255,78.27299999820372,-46.762657763129745,266.71644819361643,250.32583465576172,233.935221117907,4.339687312994294,901706900,0.22200540645633368,255.09057688242913
2025-10-10,AAPL,254.69310389004832,256.13171175032437,243.76369637579657,245.032470703125,61999100,-3.4522058162621327,0.9744341420789837,1,1.5822321890385525,250.88529205322266,252.57533260054606,5.113891687028712,6.494136762648163,-1.3802450756194515,34.46992462745671,47.19605095413145,8.333364806304862,51.790016923896644,-91.66663519369514,265.67277130078423,250.88529205322266,236.09781280566105,4.913139317389544,839707800,0.13348743690893333,254.71513319617353
2025-10-13,AAPL,249.13848619669534,249.44818352992385,245.32217845998096,247.42015075683594,38142900,0.9744341420789837,0.04441586446859436,1,1.818533838271311,251.43276138305663,251.78222770151373,4.323845318120931,6.060078473742717,-1.736233155621786,32.21802925337882,50.46627667273468,24.015750948375867,28.528819330516995,-75.98424905162413,264.78627664284556,251.43276138305663,238.07924612326767,4.877608853775923,877850700,0.1324144010699008,254.24495543624417
2025-10-14,AAPL,246.36117950382103,248.60900042906025,244.46301046499008,247.53004455566406,35478000,0.04441586446859436,0.6336529564029414,1,1.8301045209672393,251.9132957458496,251.1280456790753,3.6643549866253977,5.580933776319253,-1.9165787896938555,30.32127033779862,50.617864014015865,24.737538184971164,19.028884646550633,-75.26246181502883,263.90981767687737,251.9132957458496,239.91677381482185,4.825350361654084,913328700,0.1667951777737177,253.91532114613145
